Unnamed: 0,Datetime1,DAYTON_MW,Datetime
4827,12,21.433,2022-07-24 03:00:00
4586,11,9.317,2022-07-14 02:00:00
531,4,19.35,2022-01-26 03:00:00
5673,0,25.533,2022-08-28 09:00:00
2438,19,20.133,2022-04-15 14:00:00
5405,20,24.15,2022-08-17 05:00:00
4904,23,10.567,2022-07-27 08:00:00
2608,21,27.033,2022-04-22 16:00:00
5465,8,23.46,2022-08-19 17:00:00
2290,15,14.233,2022-04-09 10:00:00
1727,2,23.9,2022-03-16 23:00:00
610,13,20.5,2022-01-29 10:00:00
3721,13,23.3,2022-06-08 01:00:00
570,21,13.45,2022-01-27 18:00:00
1979,16,33.367,2022-03-27 11:00:00
1317,0,17.0,2022-02-27 21:00:00
343,8,19.267,2022-01-18 07:00:00
587,14,5.7,2022-01-28 11:00:00
5196,3,24.04,2022-08-08 12:00:00
3750,18,28.833,2022-06-09 06:00:00
636,15,7.3,2022-01-30 12:00:00
434,3,22.6,2022-01-22 02:00:00
1903,10,10.4,2022-03-24 07:00:00
3215,6,27.4,2022-05-17 23:00:00
97,2,25.867,2022-01-08 01:00:00
5377,16,23.717,2022-08-16 01:00:00
4884,3,24.2,2022-07-26 12:00:00
4139,20,8.367,2022-06-25 11:00:00
6351,11,26.333,2022-09-25 15:00:00
2069,10,25.8,2022-03-31 05:00:00
1537,4,24.95,2022-03-09 01:00:00
3588,9,24.9,2022-06-02 12:00:00
6365,1,24.48,2022-09-26 05:00:00
4595,20,16.267,2022-07-14 11:00:00
3648,13,27.267,2022-06-05 00:00:00
5302,13,22.95,2022-08-12 22:00:00
5547,18,25.167,2022-08-23 03:00:00
1517,8,23.3,2022-03-08 05:00:00
965,8,19.533,2022-02-13 05:00:00
5861,1,27.15,2022-09-05 05:00:00
528,1,20.133,2022-01-26 00:00:00
176,9,21.5,2022-01-11 08:00:00
3669,18,10.25,2022-06-05 21:00:00
2470,3,27.967,2022-04-16 22:00:00
5025,0,16.65,2022-08-01 09:00:00
2090,7,26.267,2022-04-01 02:00:00
3001,8,8.1,2022-05-09 01:00:00
5708,11,26.683,2022-08-29 20:00:00
3425,0,15.333,2022-05-26 17:00:00
572,23,14.333,2022-01-27 20:00:00
5740,19,27.867,2022-08-31 04:00:00
4633,10,22.883,2022-07-16 01:00:00
592,19,12.3,2022-01-28 16:00:00
5533,4,23.82,2022-08-22 13:00:00
3062,21,26.833,2022-05-11 14:00:00
4205,14,9.9,2022-06-28 05:00:00
2374,3,29.767,2022-04-12 22:00:00
3064,23,27.633,2022-05-11 16:00:00
6253,9,22.45,2022-09-21 13:00:00
4818,3,24.35,2022-07-23 18:00:00
3779,23,24.1,2022-06-10 11:00:00
6672,20,26.8,2022-10-09 00:00:00
4666,19,20.15,2022-07-17 10:00:00
2208,5,26.667,2022-04-06 00:00:00
4302,15,23.067,2022-07-02 06:00:00
2492,1,28.1,2022-04-17 20:00:00
4443,12,10.4,2022-07-08 03:00:00
383,0,20.9,2022-01-19 23:00:00
852,15,25.9,2022-02-08 12:00:00
1880,11,27.867,2022-03-23 08:00:00
370,11,22.533,2022-01-19 10:00:00
1938,23,28.267,2022-03-25 18:00:00
4877,14,26.3,2022-07-26 05:00:00
5787,18,19.767,2022-09-02 03:00:00
5749,4,26.28,2022-08-31 13:00:00
3670,19,9.567,2022-06-05 22:00:00
6629,1,26.0,2022-10-07 05:00:00
3652,17,29.467,2022-06-05 04:00:00
1105,4,22.833,2022-02-19 01:00:00
2068,9,25.0,2022-03-31 04:00:00
2361,14,33.5,2022-04-12 09:00:00
6145,21,21.85,2022-09-17 01:00:00
1336,19,9.333,2022-02-28 16:00:00
2189,10,25.833,2022-04-05 05:00:00
6115,15,20.343,2022-09-15 19:00:00
4487,8,24.467,2022-07-09 23:00:00
6005,1,25.0,2022-09-11 05:00:00
3737,5,26.25,2022-06-08 17:00:00
6163,15,23.1,2022-09-17 19:00:00
2246,19,14.65,2022-04-07 14:00:00
4578,3,25.729,2022-07-13 18:00:00
4608,9,24.55,2022-07-15 00:00:00
6462,2,24.033,2022-09-30 06:00:00
1171,22,24.533,2022-02-21 19:00:00
3274,17,10.8,2022-05-20 10:00:00
3831,0,24.267,2022-06-12 15:00:00
4323,12,23.4,2022-07-03 03:00:00
2001,14,13.433,2022-03-28 09:00:00
1422,9,21.533,2022-03-04 06:00:00
2686,3,29.333,2022-04-25 22:00:00
5978,22,14.283,2022-09-10 02:00:00
3590,11,25.8,2022-06-02 14:00:00
4100,5,8.633,2022-06-23 20:00:00
4362,3,19.833,2022-07-04 18:00:00
5531,2,23.329,2022-08-22 11:00:00
3604,1,25.5,2022-06-03 04:00:00
1464,3,24.35,2022-03-06 00:00:00
874,13,9.15,2022-02-09 10:00:00
2297,22,28.967,2022-04-09 17:00:00
3921,18,10.267,2022-06-16 09:00:00
2643,8,25.6,2022-04-24 03:00:00
4196,5,8.067,2022-06-27 20:00:00
6000,20,11.367,2022-09-11 00:00:00
1251,6,21.7,2022-02-25 03:00:00
4104,9,10.067,2022-06-24 00:00:00
840,3,20.433,2022-02-08 00:00:00
6395,7,25.84,2022-09-27 11:00:00
581,8,19.433,2022-01-28 05:00:00
204,13,24.2,2022-01-12 12:00:00
3800,20,28.6,2022-06-11 08:00:00
1641,12,24.85,2022-03-13 09:00:00
2014,3,27.5,2022-03-28 22:00:00
3253,20,18.367,2022-05-19 13:00:00
4091,20,8.333,2022-06-23 11:00:00
4398,15,22.0,2022-07-06 06:00:00
905,20,8.733,2022-02-10 17:00:00
631,10,15.6,2022-01-30 07:00:00
4715,20,23.267,2022-07-19 11:00:00
4391,8,10.267,2022-07-05 23:00:00
1974,11,27.6,2022-03-27 06:00:00
162,19,21.367,2022-01-10 18:00:00
4786,19,24.9,2022-07-22 10:00:00
5831,14,27.417,2022-09-03 23:00:00
6243,23,22.25,2022-09-21 03:00:00
4379,20,22.467,2022-07-05 11:00:00
617,20,21.8,2022-01-29 17:00:00
875,14,9.4,2022-02-09 11:00:00
1431,18,28.633,2022-03-04 15:00:00
2973,4,25.267,2022-05-07 21:00:00
4609,10,14.26,2022-07-15 01:00:00
547,20,19.833,2022-01-26 19:00:00
4912,7,25.35,2022-07-27 16:00:00
6057,5,8.117,2022-09-13 09:00:00
5612,11,26.45,2022-08-25 20:00:00
3614,11,26.633,2022-06-03 14:00:00
5221,4,23.92,2022-08-09 13:00:00
187,20,22.95,2022-01-11 19:00:00
3435,10,24.433,2022-05-27 03:00:00
1851,6,27.0,2022-03-22 03:00:00
4220,5,25.1,2022-06-28 20:00:00
5440,7,24.5,2022-08-18 16:00:00
2856,7,26.7,2022-05-03 00:00:00
1861,16,26.533,2022-03-22 13:00:00
2659,0,28.333,2022-04-24 19:00:00
3384,7,20.633,2022-05-25 00:00:00
6119,19,24.8,2022-09-15 23:00:00
640,19,13.867,2022-01-30 16:00:00
4395,12,19.55,2022-07-06 03:00:00
1009,4,22.033,2022-02-15 01:00:00
3366,13,30.0,2022-05-24 06:00:00
6517,9,10.817,2022-10-02 13:00:00
637,16,7.375,2022-01-30 13:00:00
3331,2,24.667,2022-05-22 19:00:00
5452,19,26.867,2022-08-19 04:00:00
3653,18,29.35,2022-06-05 05:00:00
5006,5,24.8,2022-07-31 14:00:00
2308,9,16.033,2022-04-10 04:00:00
5701,4,26.267,2022-08-29 13:00:00
3145,8,26.133,2022-05-15 01:00:00
4382,23,22.0,2022-07-05 14:00:00
2096,13,31.6,2022-04-01 08:00:00
2003,16,13.333,2022-03-28 11:00:00
1956,17,32.7,2022-03-26 12:00:00
3903,0,14.45,2022-06-15 15:00:00
1372,7,22.233,2022-03-02 04:00:00
6160,12,22.06,2022-09-17 16:00:00
921,12,22.65,2022-02-11 09:00:00
6093,17,24.083,2022-09-14 21:00:00
546,19,20.433,2022-01-26 18:00:00
1449,12,23.833,2022-03-05 09:00:00
4603,4,23.917,2022-07-14 19:00:00
2804,3,6.733,2022-04-30 20:00:00
2610,23,26.367,2022-04-22 18:00:00
1900,7,25.967,2022-03-24 04:00:00
5250,9,22.117,2022-08-10 18:00:00
2757,2,27.267,2022-04-28 21:00:00
2028,17,33.667,2022-03-29 12:00:00
5419,10,23.74,2022-08-17 19:00:00
2301,2,28.433,2022-04-09 21:00:00
1885,16,31.667,2022-03-23 13:00:00
6451,15,27.0,2022-09-29 19:00:00
1642,13,26.067,2022-03-13 10:00:00
972,15,24.85,2022-02-13 12:00:00
6410,22,24.567,2022-09-28 02:00:00
2097,14,32.8,2022-04-01 09:00:00
5792,23,16.033,2022-09-02 08:00:00
5086,13,26.48,2022-08-03 22:00:00
5985,5,26.7,2022-09-10 09:00:00
6630,2,25.88,2022-10-07 06:00:00
836,23,22.25,2022-02-07 20:00:00
3471,22,8.933,2022-05-28 15:00:00
601,4,18.8,2022-01-29 01:00:00
2184,5,24.533,2022-04-05 00:00:00
3942,15,31.4,2022-06-17 06:00:00
5436,3,24.267,2022-08-18 12:00:00
2171,16,33.0,2022-04-04 11:00:00
5725,4,26.6,2022-08-30 13:00:00
5672,23,25.483,2022-08-28 08:00:00
398,15,10.0,2022-01-20 14:00:00
2010,23,9.9,2022-03-28 18:00:00
6409,21,25.04,2022-09-28 01:00:00
1283,14,12.167,2022-02-26 11:00:00
4866,3,24.417,2022-07-25 18:00:00
1836,15,34.267,2022-03-21 12:00:00
1019,14,26.267,2022-02-15 11:00:00
1326,9,21.133,2022-02-28 06:00:00
4816,1,25.767,2022-07-23 16:00:00
475,20,12.3,2022-01-23 19:00:00
2810,9,7.55,2022-05-01 02:00:00
4997,20,25.233,2022-07-31 05:00:00
1651,22,25.2,2022-03-13 19:00:00
6189,17,25.043,2022-09-18 21:00:00
5694,21,26.5,2022-08-29 06:00:00
2528,13,31.85,2022-04-19 08:00:00
1206,9,21.633,2022-02-23 06:00:00
5121,0,27.367,2022-08-05 09:00:00
4184,17,8.167,2022-06-27 08:00:00
867,6,18.933,2022-02-09 03:00:00
2974,5,25.4,2022-05-07 22:00:00
541,14,20.95,2022-01-26 13:00:00
1132,7,20.4,2022-02-20 04:00:00
6467,7,24.267,2022-09-30 11:00:00
3390,13,10.8,2022-05-25 06:00:00
5621,20,28.0,2022-08-26 05:00:00
2962,17,10.733,2022-05-07 10:00:00
3259,2,25.433,2022-05-19 19:00:00
4313,2,23.967,2022-07-02 17:00:00
6590,10,24.7,2022-10-05 14:00:00
2583,20,27.9,2022-04-21 15:00:00
2813,12,10.133,2022-05-01 05:00:00
5167,22,22.55,2022-08-07 07:00:00
5773,4,27.2,2022-09-01 13:00:00
3586,7,24.867,2022-06-02 10:00:00
5195,2,23.886,2022-08-08 11:00:00
5669,20,26.46,2022-08-28 05:00:00
2630,19,9.967,2022-04-23 14:00:00
5866,6,26.5,2022-09-05 10:00:00
4230,15,24.3,2022-06-29 06:00:00
1080,3,20.6,2022-02-18 00:00:00
2085,2,27.733,2022-03-31 21:00:00
2452,9,26.0,2022-04-16 04:00:00
2023,12,28.7,2022-03-29 07:00:00
5114,17,29.967,2022-08-05 02:00:00
226,11,20.85,2022-01-13 10:00:00
1013,8,20.05,2022-02-15 05:00:00
1929,12,31.2,2022-03-25 09:00:00
4686,15,10.15,2022-07-18 06:00:00
1404,15,29.2,2022-03-03 12:00:00
2179,0,25.5,2022-04-04 19:00:00
697,4,20.067,2022-02-02 01:00:00
1124,23,22.7,2022-02-19 20:00:00
3895,16,10.933,2022-06-15 07:00:00
1778,5,25.5,2022-03-19 02:00:00
4235,20,23.333,2022-06-29 11:00:00
2634,23,9.45,2022-04-23 18:00:00
3489,16,12.4,2022-05-29 09:00:00
1037,8,23.05,2022-02-16 05:00:00
2256,5,28.267,2022-04-08 00:00:00
4905,0,20.15,2022-07-27 09:00:00
6597,17,26.2,2022-10-05 21:00:00
313,2,23.35,2022-01-17 01:00:00
2649,14,28.567,2022-04-24 09:00:00
2281,6,27.133,2022-04-09 01:00:00
4767,0,16.457,2022-07-21 15:00:00
2547,8,13.133,2022-04-20 03:00:00
2159,4,25.033,2022-04-03 23:00:00
3137,0,26.567,2022-05-14 17:00:00
5540,11,23.783,2022-08-22 20:00:00
3967,16,14.067,2022-06-18 07:00:00
1428,15,29.167,2022-03-04 12:00:00
5690,17,27.48,2022-08-29 02:00:00
2520,5,25.2,2022-04-19 00:00:00
4267,4,24.233,2022-06-30 19:00:00
4920,15,26.52,2022-07-28 00:00:00
448,17,23.075,2022-01-22 16:00:00
4377,18,22.9,2022-07-05 09:00:00
1284,15,18.867,2022-02-26 12:00:00
3727,19,10.0,2022-06-08 07:00:00
361,2,19.35,2022-01-19 01:00:00
5368,7,23.417,2022-08-15 16:00:00
5310,21,22.32,2022-08-13 06:00:00
2460,17,22.2,2022-04-16 12:00:00
22,23,22.3,2022-01-04 22:00:00
2066,7,26.1,2022-03-31 02:00:00
1653,0,24.333,2022-03-13 21:00:00
702,9,14.167,2022-02-02 06:00:00
4817,2,24.86,2022-07-23 17:00:00
2743,12,12.967,2022-04-28 07:00:00
1376,11,8.85,2022-03-02 08:00:00
5416,7,24.05,2022-08-17 16:00:00
2468,1,27.867,2022-04-16 20:00:00
3754,22,26.033,2022-06-09 10:00:00
2325,2,28.033,2022-04-10 21:00:00
460,5,20.833,2022-01-23 04:00:00
4183,16,8.2,2022-06-27 07:00:00
4082,11,9.967,2022-06-23 02:00:00
1486,1,28.567,2022-03-06 22:00:00
3678,3,25.2,2022-06-06 06:00:00
282,19,23.067,2022-01-15 18:00:00
3537,6,26.367,2022-05-31 09:00:00
4668,21,21.86,2022-07-17 12:00:00
2581,18,27.833,2022-04-21 13:00:00
1368,3,24.3,2022-03-02 00:00:00
4458,3,23.6,2022-07-08 18:00:00
597,0,23.75,2022-01-28 21:00:00
5413,4,24.417,2022-08-17 13:00:00
6626,22,26.417,2022-10-07 02:00:00
6283,15,29.05,2022-09-22 19:00:00
6008,4,25.5,2022-09-11 08:00:00
3468,19,9.933,2022-05-28 12:00:00
5349,12,22.15,2022-08-14 21:00:00
2990,21,7.567,2022-05-08 14:00:00
5926,18,30.94,2022-09-07 22:00:00
2544,5,27.067,2022-04-20 00:00:00
6031,3,8.86,2022-09-12 07:00:00
6543,11,27.157,2022-10-03 15:00:00
4066,19,10.0,2022-06-22 10:00:00
3988,13,11.333,2022-06-19 04:00:00
6447,11,24.014,2022-09-29 15:00:00
685,16,7.5,2022-02-01 13:00:00
4233,18,23.8,2022-06-29 09:00:00
3243,10,24.667,2022-05-19 03:00:00
5155,10,22.76,2022-08-06 19:00:00
4083,12,10.05,2022-06-23 03:00:00
2837,12,13.767,2022-05-02 05:00:00
3697,22,27.067,2022-06-07 01:00:00
4040,17,9.767,2022-06-21 08:00:00
2230,3,27.975,2022-04-06 22:00:00
4860,21,24.0,2022-07-25 12:00:00
2320,21,29.4,2022-04-10 16:00:00
521,18,23.9,2022-01-25 17:00:00
522,19,23.4,2022-01-25 18:00:00
5202,9,21.0,2022-08-08 18:00:00
5363,2,23.167,2022-08-15 11:00:00
5360,23,21.95,2022-08-15 08:00:00
5022,21,9.683,2022-08-01 06:00:00
780,15,10.567,2022-02-05 12:00:00
5210,17,20.08,2022-08-09 02:00:00
6325,9,24.583,2022-09-24 13:00:00
651,6,19.2,2022-01-31 03:00:00
4963,10,24.471,2022-07-29 19:00:00
2196,17,22.567,2022-04-05 12:00:00
369,10,23.467,2022-01-19 09:00:00
4214,23,8.267,2022-06-28 14:00:00
377,18,23.3,2022-01-19 17:00:00
2216,13,31.467,2022-04-06 08:00:00
5067,18,13.44,2022-08-03 03:00:00
1613,8,8.3,2022-03-12 05:00:00
5979,23,14.32,2022-09-10 03:00:00
3632,21,8.633,2022-06-04 08:00:00
962,5,20.2,2022-02-13 02:00:00
5997,17,12.483,2022-09-10 21:00:00
6255,11,23.283,2022-09-21 15:00:00
6060,8,8.32,2022-09-13 12:00:00
359,0,20.2,2022-01-18 23:00:00
3839,8,24.667,2022-06-12 23:00:00
4442,11,10.467,2022-07-08 02:00:00
1246,1,23.75,2022-02-24 22:00:00
4634,11,23.167,2022-07-16 02:00:00
3694,19,28.7,2022-06-06 22:00:00
5628,3,25.529,2022-08-26 12:00:00
2567,4,25.95,2022-04-20 23:00:00
3423,22,8.367,2022-05-26 15:00:00
2037,2,28.9,2022-03-29 21:00:00
772,7,14.5,2022-02-05 04:00:00
6126,2,24.333,2022-09-16 06:00:00
3562,7,21.433,2022-06-01 10:00:00
6311,19,25.9,2022-09-23 23:00:00
6091,15,24.46,2022-09-14 19:00:00
1674,21,24.35,2022-03-14 18:00:00
365,6,18.4,2022-01-19 05:00:00
4394,11,11.367,2022-07-06 02:00:00
6589,9,24.883,2022-10-05 13:00:00
147,4,23.2,2022-01-10 03:00:00
5852,11,26.317,2022-09-04 20:00:00
3088,23,8.633,2022-05-12 16:00:00
6605,1,25.017,2022-10-06 05:00:00
407,0,21.9,2022-01-20 23:00:00
6155,7,22.583,2022-09-17 11:00:00
3456,7,21.9,2022-05-28 00:00:00
4182,15,8.167,2022-06-27 06:00:00
3576,21,8.6,2022-06-02 00:00:00
3271,14,29.075,2022-05-20 07:00:00
1031,2,22.3,2022-02-15 23:00:00
4367,8,9.533,2022-07-04 23:00:00
855,18,26.633,2022-02-08 15:00:00
3926,23,9.133,2022-06-16 14:00:00
78,7,14.967,2022-01-07 06:00:00
2247,20,25.45,2022-04-07 15:00:00
6225,5,24.1,2022-09-20 09:00:00
6085,9,15.1,2022-09-14 13:00:00
6129,5,24.017,2022-09-16 09:00:00
4567,16,11.64,2022-07-13 07:00:00
788,23,8.35,2022-02-05 20:00:00
2279,4,27.9,2022-04-08 23:00:00
4095,0,8.767,2022-06-23 15:00:00
3897,18,10.067,2022-06-15 09:00:00
4326,15,24.167,2022-07-03 06:00:00
6101,1,23.48,2022-09-15 05:00:00
3631,20,8.3,2022-06-04 07:00:00
4984,7,24.12,2022-07-30 16:00:00
424,17,8.7,2022-01-21 16:00:00
392,9,15.6,2022-01-20 08:00:00
4969,16,25.05,2022-07-30 01:00:00
6364,0,24.117,2022-09-26 04:00:00
4200,9,8.8,2022-06-28 00:00:00
2672,13,30.333,2022-04-25 08:00:00
6096,20,24.65,2022-09-15 00:00:00
4489,10,15.52,2022-07-10 01:00:00
3493,10,9.4,2022-05-29 13:00:00
1459,22,25.4,2022-03-05 19:00:00
6383,19,27.133,2022-09-26 23:00:00
4405,22,21.533,2022-07-06 13:00:00
3835,4,25.5,2022-06-12 19:00:00
5156,11,22.983,2022-08-06 20:00:00
6350,10,26.183,2022-09-25 14:00:00
5170,1,23.517,2022-08-07 10:00:00
2355,8,27.5,2022-04-12 03:00:00
2442,23,15.3,2022-04-15 18:00:00
5180,11,23.1,2022-08-07 20:00:00
464,9,13.133,2022-01-23 08:00:00
163,20,22.85,2022-01-10 19:00:00
5765,20,28.643,2022-09-01 05:00:00
5967,11,21.5,2022-09-09 15:00:00
6394,6,25.929,2022-09-27 10:00:00
6617,13,26.643,2022-10-06 17:00:00
2009,22,9.775,2022-03-28 17:00:00
3084,19,9.867,2022-05-12 12:00:00
900,15,26.3,2022-02-10 12:00:00
5213,20,22.4,2022-08-09 05:00:00
2293,18,12.767,2022-04-09 13:00:00
3716,8,9.5,2022-06-07 20:00:00
6473,13,16.65,2022-09-30 17:00:00
1764,15,31.933,2022-03-18 12:00:00
1549,16,30.1,2022-03-09 13:00:00
3029,12,30.8,2022-05-10 05:00:00
5026,1,21.7,2022-08-01 10:00:00
2044,9,9.867,2022-03-30 04:00:00
767,2,13.167,2022-02-04 23:00:00
1508,23,25.467,2022-03-07 20:00:00
6485,1,25.183,2022-10-01 05:00:00
4219,4,24.9,2022-06-28 19:00:00
6356,16,25.32,2022-09-25 20:00:00
5154,9,22.7,2022-08-06 18:00:00
3292,11,25.25,2022-05-21 04:00:00
819,6,15.833,2022-02-07 03:00:00
1403,14,28.167,2022-03-03 11:00:00
1382,17,28.167,2022-03-02 14:00:00
2148,17,32.6,2022-04-03 12:00:00
1638,9,21.75,2022-03-13 06:00:00
6416,4,24.783,2022-09-28 08:00:00
399,16,10.033,2022-01-20 15:00:00
882,21,24.567,2022-02-09 18:00:00
3565,10,9.7,2022-06-01 13:00:00
5953,21,14.95,2022-09-09 01:00:00
1179,6,21.8,2022-02-22 03:00:00
4244,5,24.5,2022-06-29 20:00:00
4532,5,23.45,2022-07-11 20:00:00
2130,23,27.3,2022-04-02 18:00:00
456,1,22.067,2022-01-23 00:00:00
1950,11,28.0,2022-03-26 06:00:00
689,20,14.867,2022-02-01 17:00:00
5265,0,22.35,2022-08-11 09:00:00
1953,14,31.233,2022-03-26 09:00:00
2710,3,30.2,2022-04-26 22:00:00
4939,10,26.25,2022-07-28 19:00:00
4349,14,10.4,2022-07-04 05:00:00
5781,12,30.8,2022-09-01 21:00:00
1884,15,30.9,2022-03-23 12:00:00
5012,11,24.25,2022-07-31 20:00:00
2494,3,28.1,2022-04-17 22:00:00
3036,19,35.5,2022-05-10 12:00:00
3603,0,25.3,2022-06-03 03:00:00
845,8,18.2,2022-02-08 05:00:00
542,15,21.3,2022-01-26 14:00:00
3724,16,19.725,2022-06-08 04:00:00
4187,20,7.633,2022-06-27 11:00:00
3679,4,25.7,2022-06-06 07:00:00
5321,8,23.72,2022-08-13 17:00:00
5453,20,26.48,2022-08-19 05:00:00
4562,11,17.76,2022-07-13 02:00:00
2964,19,9.667,2022-05-07 12:00:00
2529,14,32.933,2022-04-19 09:00:00
1048,19,8.7,2022-02-16 16:00:00
1960,21,29.333,2022-03-26 16:00:00
2530,15,33.867,2022-04-19 10:00:00
4900,19,10.857,2022-07-27 04:00:00
237,22,21.533,2022-01-13 21:00:00
1133,8,20.333,2022-02-20 05:00:00
5515,10,21.8,2022-08-21 19:00:00
4259,20,22.75,2022-06-30 11:00:00
4918,13,26.95,2022-07-27 22:00:00
5330,17,24.96,2022-08-14 02:00:00
5200,7,24.217,2022-08-08 16:00:00
2978,9,8.7,2022-05-08 02:00:00
5275,10,24.35,2022-08-11 19:00:00
5886,2,27.55,2022-09-06 06:00:00
3919,16,10.967,2022-06-16 07:00:00
3138,1,26.833,2022-05-14 18:00:00
5944,12,29.683,2022-09-08 16:00:00
4073,2,9.2,2022-06-22 17:00:00
5724,3,26.667,2022-08-30 12:00:00
3229,20,10.333,2022-05-18 13:00:00
1826,5,27.267,2022-03-21 02:00:00
593,20,20.533,2022-01-28 17:00:00
2725,18,11.9,2022-04-27 13:00:00
4137,18,9.4,2022-06-25 09:00:00
560,9,20.567,2022-01-27 08:00:00
5219,2,23.42,2022-08-09 11:00:00
243,4,20.733,2022-01-14 03:00:00
4605,6,24.1,2022-07-14 21:00:00
405,22,23.667,2022-01-20 21:00:00
1442,5,23.1,2022-03-05 02:00:00
261,22,21.533,2022-01-14 21:00:00
5021,20,12.04,2022-08-01 05:00:00
6078,2,24.517,2022-09-14 06:00:00
1689,12,25.95,2022-03-15 09:00:00
1725,0,24.5,2022-03-16 21:00:00
2496,5,27.033,2022-04-18 00:00:00
6196,0,23.36,2022-09-19 04:00:00
340,5,19.967,2022-01-18 04:00:00
6508,0,25.467,2022-10-02 04:00:00
1601,20,24.933,2022-03-11 17:00:00
3725,17,11.367,2022-06-08 05:00:00
6609,5,25.4,2022-10-06 09:00:00
2785,8,6.05,2022-04-30 01:00:00
1523,14,29.6,2022-03-08 11:00:00
4960,7,25.35,2022-07-29 16:00:00
5912,4,26.343,2022-09-07 08:00:00
6177,5,23.2,2022-09-18 09:00:00
1766,17,32.467,2022-03-18 14:00:00
4037,14,10.7,2022-06-21 05:00:00
5266,1,22.8,2022-08-11 10:00:00
5399,14,24.2,2022-08-16 23:00:00
6233,13,23.783,2022-09-20 17:00:00
363,4,18.8,2022-01-19 03:00:00
6601,21,24.7,2022-10-06 01:00:00
5994,14,14.214,2022-09-10 18:00:00
5710,13,28.25,2022-08-29 22:00:00
6156,8,22.217,2022-09-17 12:00:00
2562,23,26.8,2022-04-20 18:00:00
4645,22,21.55,2022-07-16 13:00:00
6111,11,21.383,2022-09-15 15:00:00
3083,18,9.933,2022-05-12 11:00:00
6140,16,22.05,2022-09-16 20:00:00
2102,19,31.867,2022-04-01 14:00:00
632,11,15.567,2022-01-30 08:00:00
2493,2,28.467,2022-04-17 21:00:00
2665,6,26.95,2022-04-25 01:00:00
4824,9,13.883,2022-07-24 00:00:00
4406,23,21.52,2022-07-06 14:00:00
6496,12,12.433,2022-10-01 16:00:00
5735,14,28.483,2022-08-30 23:00:00
2334,11,12.4,2022-04-11 06:00:00
5105,8,25.36,2022-08-04 17:00:00
3619,16,18.267,2022-06-03 19:00:00
3883,4,25.633,2022-06-14 19:00:00
4512,9,16.333,2022-07-11 00:00:00
4211,20,8.5,2022-06-28 11:00:00
1494,9,23.1,2022-03-07 06:00:00
2401,6,26.9,2022-04-14 01:00:00
3874,19,25.6,2022-06-14 10:00:00
1232,11,23.5,2022-02-24 08:00:00
2661,2,27.9,2022-04-24 21:00:00
2817,16,11.433,2022-05-01 09:00:00
6088,12,24.6,2022-09-14 16:00:00
5291,2,24.7,2022-08-12 11:00:00
4153,10,9.2,2022-06-26 01:00:00
4961,8,24.825,2022-07-29 17:00:00
3061,20,25.567,2022-05-11 13:00:00
5697,0,26.017,2022-08-29 09:00:00
6602,22,24.5,2022-10-06 02:00:00
1735,10,9.2,2022-03-17 07:00:00
2823,22,6.667,2022-05-01 15:00:00
5079,6,25.117,2022-08-03 15:00:00
4558,7,9.06,2022-07-12 22:00:00
2475,8,19.8,2022-04-17 03:00:00
2564,1,26.567,2022-04-20 20:00:00
5613,12,26.914,2022-08-25 21:00:00
5152,7,22.983,2022-08-06 16:00:00
707,14,9.9,2022-02-02 11:00:00
3046,5,28.867,2022-05-10 22:00:00
5688,15,28.129,2022-08-29 00:00:00
5183,14,23.42,2022-08-07 23:00:00
72,1,23.967,2022-01-07 00:00:00
4448,17,11.84,2022-07-08 08:00:00
6236,16,23.48,2022-09-20 20:00:00
1190,17,30.567,2022-02-22 14:00:00
2601,14,30.95,2022-04-22 09:00:00
1125,0,22.5,2022-02-19 21:00:00
1241,20,27.0,2022-02-24 17:00:00
5970,14,25.567,2022-09-09 18:00:00
5501,20,21.95,2022-08-21 05:00:00
3351,22,8.333,2022-05-23 15:00:00
4008,9,9.15,2022-06-20 00:00:00
1577,20,26.667,2022-03-10 17:00:00
3906,3,24.433,2022-06-15 18:00:00
3729,21,9.1,2022-06-08 09:00:00
4358,23,9.367,2022-07-04 14:00:00
1343,2,26.0,2022-02-28 23:00:00
6657,5,25.7,2022-10-08 09:00:00
440,9,11.633,2022-01-22 08:00:00
1100,23,15.367,2022-02-18 20:00:00
2637,2,26.7,2022-04-23 21:00:00
5646,21,25.5,2022-08-27 06:00:00
649,4,20.8,2022-01-31 01:00:00
1546,13,28.0,2022-03-09 10:00:00
5064,15,27.86,2022-08-03 00:00:00
5084,11,25.367,2022-08-03 20:00:00
2852,3,25.7,2022-05-02 20:00:00
3503,20,8.2,2022-05-29 23:00:00
4796,5,16.783,2022-07-22 20:00:00
630,9,13.967,2022-01-30 06:00:00
1249,4,22.533,2022-02-25 01:00:00
4546,19,18.483,2022-07-12 10:00:00
482,3,23.2,2022-01-24 02:00:00
1584,3,25.5,2022-03-11 00:00:00
1462,1,24.533,2022-03-05 22:00:00
3040,23,32.433,2022-05-10 16:00:00
5123,2,26.74,2022-08-05 11:00:00
3273,16,23.1,2022-05-20 09:00:00
3683,8,25.033,2022-06-06 11:00:00
4145,2,8.867,2022-06-25 17:00:00
4687,16,9.917,2022-07-18 07:00:00
3225,16,18.8,2022-05-18 09:00:00
1072,19,25.067,2022-02-17 16:00:00
2631,20,12.367,2022-04-23 15:00:00
1660,7,22.65,2022-03-14 04:00:00
2425,6,25.833,2022-04-15 01:00:00
