DAYTON_MW,hour,dayofweek,month,day,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168
22.633,0,1,1,25,0,18.7,25.9,21.467,15.274375000000001,17.44572619047619
22.833,1,1,1,25,0,22.633,24.6,21.15,15.13825,17.45266666666667
22.3,2,1,1,25,0,22.833,23.2,20.8,15.064625,17.462684523809525
21.6,3,1,1,25,0,22.3,22.1,20.367,15.027125,17.471613095238094
21.0,4,1,1,25,0,21.6,21.45,19.967,15.006291666666668,17.478952380952382
20.6,5,1,1,25,0,21.0,20.933,19.65,14.987541666666667,17.485101190476193
20.367,6,1,1,25,0,20.6,20.867,19.5,14.973666666666668,17.490755952380955
20.333,7,1,1,25,0,20.367,14.833,19.267,14.952833333333333,17.495916666666666
20.6,8,1,1,25,0,20.333,9.25,19.3,15.182,17.502261904761905
21.1,9,1,1,25,0,20.6,11.3,19.8,15.654916666666665,17.509999999999998
21.733,10,1,1,25,0,21.1,9.067,20.45,16.06325,17.517738095238094
17.4,11,1,1,25,0,21.733,8.267,21.3,16.591,17.525375
22.233,12,1,1,25,0,17.4,10.567,22.175,16.971541666666667,17.502160714285715
23.45,13,1,1,25,0,22.233,9.05,23.0,17.457625,17.502505952380954
23.867,14,1,1,25,0,23.45,9.167,23.867,18.057624999999998,17.505184523809525
24.0,15,1,1,25,0,23.867,12.133,24.367,18.670125000000002,17.505184523809525
24.1,16,1,1,25,0,24.0,9.7,24.35,19.164583333333333,17.503000000000004
23.9,17,1,1,25,0,24.1,16.267,24.0,19.764583333333334,17.501511904761905
23.4,18,1,1,25,0,23.9,15.667,23.3,20.082625,17.500916666666665
22.767,19,1,1,25,0,23.4,17.867,22.55,20.404833333333332,17.501511904761905
21.967,20,1,1,25,0,22.767,13.5,21.933,20.608999999999998,17.502803571428572
21.267,21,1,1,25,0,21.967,11.267,21.3,20.961791666666667,17.503005952380953
20.767,22,1,1,25,0,21.267,10.933,20.733,21.37845833333333,17.502809523809525
20.4,23,1,1,25,0,20.767,18.7,20.2,21.788208333333333,17.503011904761905
20.133,0,2,1,26,0,20.4,22.633,19.667,21.859041666666666,17.504202380952382
20.0,1,2,1,26,0,20.133,22.833,19.35,21.754875,17.50697619047619
19.667,2,2,1,26,0,20.0,22.3,19.1,21.636833333333332,17.51084523809524
19.35,3,2,1,26,0,19.667,21.6,18.8,21.527125,17.514220238095238
19.1,4,2,1,26,0,19.35,21.0,18.5,21.433374999999998,17.517494047619046
12.3,5,2,1,26,0,19.1,20.6,18.4,21.354208333333332,17.521065476190476
15.633,6,2,1,26,0,12.3,20.367,19.6,21.008374999999997,17.484755952380954
19.567,7,2,1,26,0,15.633,20.333,22.667,20.811125,17.461142857142857
20.0,8,2,1,26,0,19.567,20.6,25.067,20.779208333333333,17.442690476190474
19.567,9,2,1,26,0,20.0,21.1,23.467,20.754208333333334,17.41252976190476
19.6,10,2,1,26,0,19.567,21.733,22.533,20.69033333333333,17.389315476190475
20.067,11,2,1,26,0,19.6,17.4,22.5,20.601458333333333,17.37185714285714
20.533,12,2,1,26,0,20.067,22.233,22.85,20.712583333333335,17.357374999999998
20.95,13,2,1,26,0,20.533,23.45,23.333,20.64175,17.343583333333335
21.3,14,2,1,26,0,20.95,23.867,23.8,20.537583333333334,17.32939880952381
21.6,15,2,1,26,0,21.3,24.0,23.9,20.430625,17.31451785714286
21.4,16,2,1,26,0,21.6,24.1,23.75,20.330625,17.30082738095238
21.0,17,2,1,26,0,21.4,23.9,23.3,20.218124999999997,17.286839285714287
20.433,18,2,1,26,0,21.0,23.4,22.7,20.097291666666667,17.27314880952381
19.833,19,2,1,26,0,20.433,22.767,22.167,19.97366666666667,17.259654761904763
19.4,20,2,1,26,0,19.833,21.967,21.75,19.851416666666665,17.245761904761906
19.0,21,2,1,26,0,19.4,21.267,21.333,19.74445833333333,17.23177380952381
18.75,22,2,1,26,0,19.0,20.767,21.0,19.65,17.217886904761905
18.6,23,2,1,26,0,18.75,20.4,20.9,19.56595833333333,17.204494047619047
18.3,0,3,1,27,0,18.6,20.133,20.633,19.490958333333335,17.19080357142857
18.05,1,3,1,27,0,18.3,20.0,20.3,19.414583333333333,17.176916666666667
17.8,2,3,1,27,0,18.05,19.667,20.0,19.333333333333332,17.16352380952381
17.475,3,3,1,27,0,17.8,19.35,19.75,19.25554166666667,17.15042857142857
16.933,4,3,1,27,0,17.475,19.1,19.467,19.177416666666666,17.136886904761905
16.4,5,3,1,27,0,16.933,12.3,19.233,19.087125,17.12180357142857
17.667,6,3,1,27,0,16.4,15.633,20.333,19.257958333333335,17.104940476190478
21.3,7,3,1,27,0,17.667,19.567,18.6,19.342708333333334,17.08907142857143
20.567,8,3,1,27,0,21.3,20.0,15.6,19.414916666666667,17.10514285714286
19.933,9,3,1,27,0,20.567,19.567,15.3,19.43854166666667,17.134708333333332
19.95,10,3,1,27,0,19.933,19.6,12.1,19.453791666666667,17.162285714285716
20.35,11,3,1,27,0,19.95,20.067,9.6,19.468374999999998,17.209011904761905
21.167,12,3,1,27,0,20.35,20.533,10.4,19.480166666666666,17.273
22.1,13,3,1,27,0,21.167,20.95,10.233,19.506583333333335,17.33708928571429
22.367,14,3,1,27,0,22.1,21.3,10.0,19.5545,17.40772619047619
21.833,15,3,1,27,0,22.367,21.6,10.033,19.598958333333336,17.481339285714288
15.1,16,3,1,27,0,21.833,21.4,10.267,19.608666666666668,17.55157738095238
13.533,17,3,1,27,0,15.1,21.0,9.933,19.34616666666667,17.580345238095237
13.45,18,3,1,27,0,13.533,20.433,9.233,19.035041666666668,17.60177380952381
14.433,19,3,1,27,0,13.45,19.833,13.633,18.744083333333332,17.626875000000002
14.333,20,3,1,27,0,14.433,19.4,24.533,18.519083333333334,17.631636904761905
23.033,21,3,1,27,0,14.333,19.0,23.667,18.307958333333335,17.570922619047618
22.75,22,3,1,27,0,23.033,18.75,22.433,18.476000000000003,17.567148809523808
21.2,23,3,1,27,0,22.75,18.6,21.9,18.642666666666667,17.569035714285715
19.633,0,4,1,28,0,21.2,18.3,21.6,18.751,17.564869047619048
18.4,1,4,1,28,0,19.633,18.05,21.233,18.806541666666664,17.553160714285713
17.5,2,4,1,28,0,18.4,17.8,20.833,18.821125,17.53629761904762
17.767,3,4,1,28,0,17.5,17.475,20.45,18.808625000000003,17.516458333333333
18.8,4,4,1,28,0,17.767,16.933,20.133,18.82079166666667,17.500488095238094
19.433,5,4,1,28,0,18.8,16.4,19.733,18.898583333333335,17.492553571428573
15.3,6,4,1,28,0,19.433,17.667,20.033,19.024958333333334,17.490767857142856
12.1,7,4,1,28,0,15.3,21.3,16.633,18.926333333333336,17.462595238095236
15.033,8,4,1,28,0,12.1,20.567,20.25,18.543,17.435613095238097
9.267,9,4,1,28,0,15.033,19.933,10.85,18.312416666666667,17.404559523809525
8.267,10,4,1,28,0,9.267,19.95,13.1,17.868,17.395136904761905
5.7,11,4,1,28,0,8.267,20.35,9.267,17.381208333333333,17.36636904761905
13.267,12,4,1,28,0,5.7,21.167,9.833,16.770791666666664,17.345136904761905
9.467,13,4,1,28,0,13.267,22.1,10.0,16.441625,17.36557738095238
16.8,14,4,1,28,0,9.467,22.367,9.967,15.91525,17.362404761904763
9.7,15,4,1,28,0,16.8,21.833,9.8,15.683291666666667,17.403077380952382
12.3,16,4,1,28,0,9.7,15.1,8.7,15.177750000000001,17.402482142857142
20.533,17,4,1,28,0,12.3,13.533,12.133,15.061083333333334,17.423910714285714
13.767,18,4,1,28,0,20.533,13.45,11.3,15.35275,17.473910714285715
14.533,19,4,1,28,0,13.767,14.433,11.4,15.365958333333332,17.488595238095236
17.8,20,4,1,28,0,14.533,14.333,13.967,15.370125,17.507244047619047
23.75,21,4,1,28,0,17.8,23.033,12.933,15.514583333333334,17.530059523809523
23.167,22,4,1,28,0,23.75,22.75,10.6,15.544458333333333,17.594446428571427
21.3,23,4,1,28,0,23.167,21.2,24.033,15.561833333333333,17.669249999999998
19.8,0,5,1,29,1,21.3,19.633,24.5,15.566,17.652982142857145
18.8,1,5,1,29,1,19.8,18.4,23.55,15.572958333333334,17.625005952380953
18.05,2,5,1,29,1,18.8,17.5,22.6,15.589625,17.596732142857142
17.5,3,5,1,29,1,18.05,17.767,21.667,15.612541666666667,17.56964880952381
17.033,4,5,1,29,1,17.5,18.8,20.85,15.601416666666667,17.544845238095238
16.767,5,5,1,29,1,17.033,19.433,20.25,15.527791666666666,17.522125
17.033,6,5,1,29,1,16.767,15.3,20.3,15.416708333333332,17.501392857142857
17.7,7,5,1,29,1,17.033,12.1,16.15,15.488916666666666,17.48194642857143
18.5,8,5,1,29,1,17.7,15.033,11.633,15.72225,17.491172619047617
19.433,9,5,1,29,1,18.5,9.267,11.2,15.866708333333333,17.53204761904762
20.5,10,5,1,29,1,19.433,8.267,12.25,16.290291666666665,17.581053571428573
21.567,11,5,1,29,1,20.5,5.7,8.667,16.8,17.630160714285715
22.5,12,5,1,29,1,21.567,13.267,8.533,17.461125,17.706946428571428
23.2,13,5,1,29,1,22.5,9.467,10.933,17.845833333333335,17.79008333333333
23.4,14,5,1,29,1,23.2,16.8,9.1,18.418041666666667,17.86310119047619
23.167,15,5,1,29,1,23.4,9.7,10.0,18.69304166666667,17.94822023809524
22.5,16,5,1,29,1,23.167,12.3,23.075,19.254166666666666,18.026595238095236
21.8,17,5,1,29,1,22.5,20.533,25.033,19.679166666666664,18.02317261904762
21.167,18,5,1,29,1,21.8,13.767,24.433,19.731958333333335,18.00392857142857
20.433,19,5,1,29,1,21.167,14.533,23.933,20.04029166666667,17.984488095238095
19.833,20,5,1,29,1,20.433,17.8,23.15,20.286125000000002,17.96365476190476
19.333,21,5,1,29,1,19.833,23.75,22.6,20.370833333333334,17.943910714285714
18.9,22,5,1,29,1,19.333,23.167,22.167,20.186791666666668,17.924464285714286
18.5,23,5,1,29,1,18.9,21.3,22.033,20.009,17.90501785714286
18.2,0,6,1,30,1,18.5,19.8,22.067,19.892333333333333,17.883988095238095
17.9,1,6,1,30,1,18.2,18.8,21.967,19.825666666666667,17.860970238095238
17.6,2,6,1,30,1,17.9,18.05,21.65,19.788166666666665,17.836761904761904
19.133,3,6,1,30,1,17.6,17.5,21.333,19.769416666666665,17.81265476190476
18.467,4,6,1,30,1,19.133,17.033,20.833,19.837458333333334,17.799559523809524
13.0,5,6,1,30,1,18.467,16.767,20.5,19.897208333333335,17.785476190476192
13.967,6,6,1,30,1,13.0,17.033,17.7,19.74025,17.740833333333335
15.6,7,6,1,30,1,13.967,17.7,16.45,19.6125,17.718613095238094
15.567,8,6,1,30,1,15.6,18.5,13.133,19.525000000000002,17.71355357142857
6.3,9,6,1,30,1,15.567,19.433,11.633,19.40279166666667,17.728041666666666
5.867,10,6,1,30,1,6.3,20.5,7.067,18.855583333333335,17.69629761904762
6.6,11,6,1,30,1,5.867,21.567,7.4,18.245874999999998,17.68915476190476
7.3,12,6,1,30,1,6.6,22.5,7.8,17.62225,17.684392857142857
7.375,13,6,1,30,1,7.3,23.2,8.167,16.988916666666668,17.681416666666667
9.6,14,6,1,30,1,7.375,23.4,8.567,16.329541666666668,17.676702380952378
14.0,15,6,1,30,1,9.6,23.167,8.2,15.754541666666666,17.682851190476192
13.867,16,6,1,30,1,14.0,22.5,7.7,15.372583333333333,17.717374999999997
15.167,17,6,1,30,1,13.867,21.8,11.767,15.012875000000001,17.754083333333334
10.067,18,6,1,30,1,15.167,21.167,12.3,14.7365,17.774321428571426
13.967,19,6,1,30,1,10.067,20.433,12.3,14.274,17.761029761904762
19.467,20,6,1,30,1,13.967,19.833,13.2,14.004583333333334,17.77095238095238
14.833,21,6,1,30,1,19.467,19.333,13.167,13.989333333333335,17.808255952380954
16.633,22,6,1,30,1,14.833,18.9,15.0,13.801833333333333,17.818172619047623
23.467,23,6,1,30,1,16.633,18.5,24.6,13.707375,17.82789285714286
22.033,0,0,1,31,0,23.467,18.2,25.9,13.914333333333333,17.82114880952381
20.8,1,0,1,31,0,22.033,17.9,24.6,14.074041666666668,17.798130952380955
19.8,2,0,1,31,0,20.8,17.6,23.2,14.194874999999998,17.775511904761906
19.2,3,0,1,31,0,19.8,19.133,22.1,14.286541666666666,17.75527380952381
14.033,4,0,1,31,0,19.2,18.467,21.45,14.289333333333332,17.73801190476191
14.367,5,0,1,31,0,14.033,13.0,20.933,14.104583333333332,17.693863095238093
14.833,6,0,1,31,0,14.367,13.967,20.867,14.161541666666666,17.65477976190476
5.35,7,0,1,31,0,14.833,15.6,14.833,14.197625,17.618863095238094
10.467,8,0,1,31,0,5.35,15.567,9.25,13.770541666666666,17.562416666666667
5.633,9,0,1,31,0,10.467,6.3,11.3,13.558041666666666,17.569660714285714
6.433,10,0,1,31,0,5.633,5.867,9.067,13.53025,17.53592857142857
6.95,11,0,1,31,0,6.433,6.6,8.267,13.553833333333335,17.52025
7.2,12,0,1,31,0,6.95,7.3,10.567,13.568416666666666,17.512410714285714
7.233,13,0,1,31,0,7.2,7.375,9.05,13.56425,17.492369047619047
9.633,14,0,1,31,0,7.233,9.6,9.167,13.558333333333332,17.48155357142857
6.8,15,0,1,31,0,9.633,14.0,12.133,13.559708333333333,17.48432738095238
13.133,16,0,1,31,0,6.8,13.867,9.7,13.259708333333334,17.452583333333333
13.867,17,0,1,31,0,13.133,15.167,16.267,13.229124999999998,17.473017857142857
14.0,18,0,1,31,0,13.867,10.067,15.667,13.174958333333334,17.458732142857144
13.6,19,0,1,31,0,14.0,13.967,17.867,13.338833333333334,17.448809523809523
10.65,20,0,1,31,0,13.6,19.467,13.5,13.323541666666666,17.423410714285712
20.233,21,0,1,31,0,10.65,14.833,11.267,12.956166666666666,17.406446428571428
20.475,22,0,1,31,0,20.233,16.633,10.933,13.181166666666668,17.459815476190478
20.267,23,0,1,31,0,20.475,23.467,18.7,13.34125,17.516613095238096
20.1,0,1,2,1,0,20.267,22.033,22.633,13.207916666666668,17.525940476190474
19.95,1,1,2,1,0,20.1,20.8,22.833,13.127374999999999,17.510863095238093
19.7,2,1,2,1,0,19.95,19.8,22.3,13.091958333333336,17.49370238095238
19.5,3,1,2,1,0,19.7,19.2,21.6,13.087791666666668,17.478226190476192
19.267,4,1,2,1,0,19.5,14.033,21.0,13.100291666666669,17.46572619047619
19.733,5,1,2,1,0,19.267,14.367,20.6,13.318375000000001,17.455410714285716
15.633,6,1,2,1,0,19.733,14.833,20.367,13.541958333333334,17.45025
18.5,7,1,2,1,0,15.633,5.35,20.333,13.575291666666667,17.42207142857143
12.3,8,1,2,1,0,18.5,10.467,20.6,14.123208333333332,17.411160714285717
6.65,9,1,2,1,0,12.3,5.633,21.1,14.199583333333335,17.361755952380953
22.35,10,1,2,1,0,6.65,6.433,21.733,14.241958333333331,17.275744047619046
17.0,11,1,2,1,0,22.35,6.95,17.4,14.905166666666666,17.279416666666666
8.033,12,1,2,1,0,17.0,7.2,22.233,15.323916666666667,17.277035714285713
7.5,13,1,2,1,0,8.033,7.233,23.45,15.358625000000002,17.192511904761904
6.667,14,1,2,1,0,7.5,9.633,23.867,15.369750000000002,17.097571428571428
25.8,15,1,2,1,0,6.667,6.8,24.0,15.246166666666667,16.995190476190476
13.35,16,1,2,1,0,25.8,13.133,24.1,16.037833333333335,17.00590476190476
14.867,17,1,2,1,0,13.35,13.867,23.9,16.046875,16.941916666666664
16.033,18,1,2,1,0,14.867,14.0,23.4,16.088541666666668,16.88814880952381
20.733,19,1,2,1,0,16.033,13.6,22.767,16.17325,16.84429761904762
16.5,20,1,2,1,0,20.733,10.65,21.967,16.470458333333333,16.832190476190476
20.525,21,1,2,1,0,16.5,20.233,21.267,16.714208333333335,16.79964880952381
20.533,22,1,2,1,0,20.525,20.475,20.767,16.726375,16.795232142857145
20.35,23,1,2,1,0,20.533,20.267,20.4,16.728791666666666,16.793839285714288
20.167,0,2,2,2,0,20.35,20.1,20.133,16.73225,16.793541666666666
20.067,1,2,2,2,0,20.167,19.95,20.0,16.735041666666667,16.793744047619047
19.933,2,2,2,2,0,20.067,19.7,19.667,16.739916666666666,16.794142857142855
20.1,3,2,2,2,0,19.933,19.5,19.35,16.749624999999998,16.795726190476188
20.1,4,2,2,2,0,20.1,19.267,19.1,16.774625,16.800190476190476
20.367,5,2,2,2,0,20.1,19.733,12.3,16.80933333333333,16.80614285714286
14.167,6,2,2,2,0,20.367,15.633,15.633,16.83575,16.85416071428571
14.1,7,2,2,2,0,14.167,18.5,19.567,16.774666666666665,16.845434523809523
5.967,8,2,2,2,0,14.1,12.3,20.0,16.591333333333335,16.81289285714286
7.05,9,2,2,2,0,5.967,6.65,19.567,16.327458333333333,16.729363095238096
8.1,10,2,2,2,0,7.05,22.35,19.6,16.344125000000002,16.654857142857143
9.9,11,2,2,2,0,8.1,17.0,20.067,15.750375,16.586404761904763
9.9,12,2,2,2,0,9.9,8.033,20.533,15.454541666666666,16.525886904761904
9.167,13,2,2,2,0,9.9,7.5,20.95,15.532333333333334,16.462595238095236
7.6,14,2,2,2,0,9.167,6.667,21.3,15.601791666666665,16.392458333333334
6.3,15,2,2,2,0,7.6,25.8,21.6,15.640666666666668,16.31091071428571
11.967,16,2,2,2,0,6.3,13.35,21.4,14.828166666666666,16.219839285714286
9.933,17,2,2,2,0,11.967,14.867,21.0,14.770541666666668,16.163690476190474
10.4,18,2,2,2,0,9.933,16.033,20.433,14.564958333333335,16.097815476190476
14.6,19,2,2,2,0,10.4,20.733,19.833,14.33025,16.038095238095234
14.267,20,2,2,2,0,14.6,16.5,19.4,14.074708333333334,16.006946428571432
10.65,21,2,2,2,0,14.267,20.525,19.0,13.981666666666667,15.976392857142859
13.833,22,2,2,2,0,10.65,20.533,18.75,13.570208333333333,15.926690476190478
15.433,23,2,2,2,0,13.833,20.35,18.6,13.291041666666667,15.89742261904762
19.1,0,3,2,3,0,15.433,20.167,18.3,13.086166666666665,15.87857142857143
14.367,1,3,2,3,0,19.1,20.067,18.05,13.041708333333334,15.883333333333335
14.767,2,3,2,3,0,14.367,19.933,17.8,12.804208333333333,15.861410714285713
20.5,3,3,2,3,0,14.767,20.1,17.475,12.588958333333332,15.843357142857144
10.45,4,3,2,3,0,20.5,20.1,16.933,12.605624999999998,15.861363095238097
11.0,5,3,2,3,0,10.45,20.367,16.4,12.203541666666666,15.82277380952381
11.3,6,3,2,3,0,11.0,14.167,17.667,11.813250000000002,15.790630952380953
9.267,7,3,2,3,0,11.3,14.1,21.3,11.693791666666668,15.752732142857145
6.55,8,3,2,3,0,9.267,5.967,20.567,11.492416666666665,15.681107142857142
7.7,9,3,2,3,0,6.55,7.05,19.933,11.516708333333334,15.59767261904762
8.0,10,3,2,3,0,7.7,8.1,19.95,11.543791666666666,15.524857142857142
9.333,11,3,2,3,0,8.0,9.9,20.35,11.539625,15.453726190476191
9.733,12,3,2,3,0,9.333,9.9,21.167,11.516,15.388148809523809
9.133,13,3,2,3,0,9.733,9.167,22.1,11.509041666666667,15.320089285714285
8.1,14,3,2,3,0,9.133,7.6,22.367,11.507624999999999,15.242904761904763
17.333,15,3,2,3,0,8.1,6.3,21.833,11.528458333333333,15.157982142857142
11.967,16,3,2,3,0,17.333,11.967,15.1,11.988166666666666,15.13119642857143
12.967,17,3,2,3,0,11.967,9.933,13.533,11.988166666666666,15.112547619047618
11.725,18,3,2,3,0,12.967,10.4,13.45,12.114583333333334,15.109178571428572
15.933,19,3,2,3,0,11.725,14.6,14.433,12.169791666666667,15.098910714285715
13.0,20,3,2,3,0,15.933,14.267,14.333,12.225333333333333,15.107839285714286
15.533,21,3,2,3,0,13.0,10.65,23.033,12.172541666666667,15.099904761904762
14.0,22,3,2,3,0,15.533,13.833,22.75,12.376,15.055261904761906
18.133,23,3,2,3,0,14.0,15.433,21.2,12.382958333333333,15.003178571428572
17.9,0,4,2,4,0,18.133,19.1,19.633,12.495458333333334,14.984922619047618
20.733,1,4,2,4,0,17.9,14.367,18.4,12.445458333333333,14.974607142857142
20.467,2,4,2,4,0,20.733,14.767,17.5,12.710708333333335,14.988494047619048
20.267,3,4,2,4,0,20.467,20.5,17.767,12.948208333333334,15.006154761904762
20.45,4,4,2,4,0,20.267,10.45,18.8,12.9385,15.021035714285714
16.367,5,4,2,4,0,20.45,11.0,19.433,13.355166666666664,15.03085714285714
13.833,6,4,2,4,0,16.367,11.3,15.3,13.578791666666667,15.012607142857142
5.633,7,4,2,4,0,13.833,9.267,12.1,13.684333333333335,15.003875000000003
10.9,8,4,2,4,0,5.633,6.55,15.033,13.532916666666667,14.96538095238095
7.367,9,4,2,4,0,10.9,7.7,9.267,13.714166666666666,14.94077976190476
16.55,10,4,2,4,0,7.367,8.0,8.267,13.700291666666667,14.92947023809524
9.45,11,4,2,4,0,16.55,9.333,5.7,14.056541666666668,14.978773809523808
9.833,12,4,2,4,0,9.45,9.733,13.267,14.061416666666666,15.001095238095239
9.833,13,4,2,4,0,9.833,9.133,9.467,14.065583333333334,14.980654761904763
9.067,14,4,2,4,0,9.833,8.1,16.8,14.09475,14.982833333333334
7.5,15,4,2,4,0,9.067,17.333,9.7,14.135041666666666,14.93680357142857
9.7,16,4,2,4,0,7.5,11.967,12.3,13.725333333333333,14.923708333333334
10.767,17,4,2,4,0,9.7,12.967,20.533,13.630874999999998,14.908232142857143
10.433,18,4,2,4,0,10.767,11.725,13.767,13.539208333333333,14.85010119047619
10.267,19,4,2,4,0,10.433,15.933,14.533,13.485375,14.830255952380954
15.6,20,4,2,4,0,10.267,13.0,17.8,13.249291666666664,14.804863095238094
14.633,21,4,2,4,0,15.6,15.533,23.75,13.357624999999999,14.791767857142858
14.067,22,4,2,4,0,14.633,14.0,23.167,13.320124999999999,14.7375
13.167,23,4,2,4,0,14.067,18.133,21.3,13.322916666666666,14.683333333333334
28.2,0,5,2,5,1,13.167,17.9,19.8,13.116,14.634922619047618
30.1,1,5,2,5,1,28.2,20.733,18.8,13.545166666666667,14.684922619047619
30.9,2,5,2,5,1,30.1,20.467,18.05,13.935458333333331,14.752184523809525
31.1,3,5,2,5,1,30.9,20.267,17.5,14.370166666666668,14.82867261904762
14.5,4,5,2,5,1,31.1,20.45,17.033,14.821541666666667,14.909625
15.2,5,5,2,5,1,14.5,16.367,16.767,14.573625,14.89454761904762
7.033,6,5,2,5,1,15.2,13.833,17.033,14.525,14.885220238095238
7.433,7,5,2,5,1,7.033,5.633,17.7,14.241666666666665,14.825696428571426
8.333,8,5,2,5,1,7.433,10.9,18.5,14.316666666666665,14.764583333333333
9.167,9,5,2,5,1,8.333,7.367,19.433,14.209708333333333,14.704065476190475
9.575,10,5,2,5,1,9.167,16.55,20.5,14.284708333333333,14.642958333333333
10.15,11,5,2,5,1,9.575,9.45,21.567,13.994083333333334,14.577928571428572
10.567,12,5,2,5,1,10.15,9.833,22.5,14.023249999999999,14.509970238095239
10.133,13,5,2,5,1,10.567,9.833,23.2,14.053833333333332,14.438940476190478
9.167,14,5,2,5,1,10.133,9.067,23.4,14.066333333333333,14.361160714285715
8.233,15,5,2,5,1,9.167,7.5,23.167,14.070500000000001,14.276440476190476
8.3,16,5,2,5,1,8.233,9.7,22.5,14.101041666666667,14.18754761904762
8.5,17,5,2,5,1,8.3,10.767,21.8,14.042708333333332,14.10302380952381
8.067,18,5,2,5,1,8.5,10.433,21.167,13.94825,14.023857142857143
11.167,19,5,2,5,1,8.067,10.267,20.433,13.849666666666666,13.945880952380952
8.35,20,5,2,5,1,11.167,15.6,19.833,13.887166666666667,13.890726190476192
14.9,21,5,2,5,1,8.35,14.633,19.333,13.585083333333332,13.822375000000001
10.333,22,5,2,5,1,14.9,14.067,18.9,13.596208333333335,13.795988095238096
10.367,23,5,2,5,1,10.333,13.167,18.5,13.440624999999999,13.744994047619045
14.333,0,6,2,6,1,10.367,28.2,18.2,13.323958333333332,13.696583333333333
13.5,1,6,2,6,1,14.333,30.1,17.9,12.746166666666667,13.673565476190477
13.867,2,6,2,6,1,13.5,30.9,17.6,12.054500000000003,13.647375
18.267,3,6,2,6,1,13.867,31.1,19.133,11.344791666666666,13.625154761904762
15.0,4,6,2,6,1,18.267,14.5,18.467,10.810083333333333,13.620000000000001
11.5,5,6,2,6,1,15.0,15.2,13.0,10.830916666666667,13.599363095238097
7.0,6,6,2,6,1,11.5,7.033,13.967,10.67675,13.590434523809526
6.325,7,6,2,6,1,7.0,7.433,15.6,10.675375,13.548964285714286
6.6,8,6,2,6,1,6.325,8.333,15.567,10.629208333333333,13.493755952380953
7.333,9,6,2,6,1,6.6,9.167,6.3,10.557,13.440380952380952
7.95,10,6,2,6,1,7.333,9.575,5.867,10.480583333333334,13.446529761904761
8.7,11,6,2,6,1,7.95,10.15,6.6,10.412875000000001,13.458928571428574
9.2,12,6,2,6,1,8.7,10.567,7.3,10.352458333333333,13.47142857142857
8.967,13,6,2,6,1,9.2,10.133,7.375,10.295499999999999,13.482738095238094
